,custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit
179,34.0,10.0,1.0,7.0,1.0,0.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
180,55.0,1.0,2.0,7.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0,0.0
181,63.0,6.0,2.0,7.0,0.0,0.0,0,8,2.0,1,0,0,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,999.0,0,0,0.0
182,50.0,1.0,2.0,7.0,0.0,0.0,1,5,3.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
183,30.0,1.0,1.0,7.0,0.0,0.0,0,5,5.0,2,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,0,0.0
184,40.0,10.0,2.0,7.0,0.0,1.0,0,7,4.0,2,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
185,44.0,2.0,1.0,3.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
186,33.0,1.0,1.0,7.0,1.0,0.0,0,8,3.0,4,0,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0,0.0
187,49.0,2.0,2.0,3.0,0.0,0.0,0,11,5.0,5,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
188,40.0,1.0,2.0,7.0,1.0,0.0,1,5,4.0,7,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
189,21.0,2.0,2.0,3.0,1.0,0.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
190,46.0,1.0,2.0,7.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
191,45.0,1.0,3.0,4.0,1.0,0.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
192,41.0,2.0,2.0,4.0,0.0,0.0,1,6,3.0,2,0,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0,0.0
193,35.0,8.0,2.0,3.0,1.0,1.0,0,7,3.0,6,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
194,32.0,8.0,1.0,4.0,1.0,0.0,0,6,1.0,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0,0.0
195,50.0,8.0,2.0,4.0,1.0,1.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,0,0.0
196,41.0,2.0,2.0,0.0,1.0,0.0,0,8,4.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
197,40.0,2.0,2.0,2.0,0.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
198,39.0,1.0,2.0,0.0,1.0,1.0,0,6,2.0,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,0,0.0
199,57.0,8.0,3.0,0.0,1.0,0.0,1,6,1.0,4,0,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0,0.0
200,42.0,2.0,2.0,0.0,0.0,0.0,1,6,3.0,7,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
201,30.0,10.0,1.0,7.0,0.0,0.0,0,11,4.0,3,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
202,40.0,10.0,2.0,6.0,1.0,0.0,0,8,2.0,6,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
203,24.0,8.0,2.0,4.0,1.0,0.0,0,5,1.0,1,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
204,56.0,6.0,3.0,0.0,1.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
205,36.0,7.0,1.0,0.0,0.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
206,40.0,5.0,2.0,7.0,1.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0,0.0
207,37.0,1.0,1.0,7.0,0.0,0.0,0,8,3.0,11,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
208,38.0,10.0,1.0,6.0,1.0,0.0,0,7,2.0,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
209,43.0,3.0,2.0,7.0,1.0,0.0,0,11,1.0,2,0,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0,0.0
210,33.0,1.0,1.0,7.0,0.0,0.0,0,8,2.0,2,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
211,42.0,2.0,3.0,0.0,1.0,0.0,1,5,3.0,1,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
212,32.0,8.0,1.0,4.0,1.0,0.0,1,6,5.0,14,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
213,37.0,1.0,2.0,7.0,1.0,1.0,0,5,5.0,2,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,999.0,0,0,0.0
214,43.0,2.0,2.0,3.0,0.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,0,0,0.0
215,48.0,2.0,3.0,0.0,1.0,0.0,0,11,1.0,1,1,1,-0.1,93.2,-42.0,4.191,5195.8,999.0,1,0,0.0
216,49.0,1.0,1.0,7.0,1.0,0.0,1,6,2.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
217,59.0,7.0,2.0,7.0,0.0,0.0,0,5,2.0,2,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
218,33.0,1.0,1.0,7.0,0.0,0.0,0,8,4.0,1,1,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,999.0,4,0,0.0
219,39.0,1.0,2.0,6.0,1.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
220,70.0,1.0,2.0,1.0,0.0,0.0,0,9,2.0,1,1,2,-3.4,92.37899999999999,-29.8,0.77,5017.5,0.1,4,0,0.0
221,43.0,3.0,2.0,0.0,0.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
222,41.0,2.0,2.0,3.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
223,26.0,10.0,1.0,6.0,0.0,0.0,1,10,1.0,1,1,2,-1.1,94.601,-49.5,0.977,4963.6,0.533333333,2,0,0.0
224,25.0,7.0,1.0,0.0,0.0,0.0,0,4,1.0,2,1,1,-1.8,93.749,-34.6,0.643,5008.7,999.0,5,0,0.0
225,44.0,10.0,2.0,6.0,0.0,0.0,0,8,3.0,9,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
226,50.0,2.0,2.0,3.0,1.0,1.0,0,11,5.0,7,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
227,30.0,5.0,2.0,7.0,0.0,0.0,0,9,3.0,1,1,1,-1.1,94.199,-37.5,0.88,4963.6,999.0,1,0,0.0
228,39.0,1.0,2.0,0.0,1.0,0.0,1,5,2.0,5,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
229,52.0,10.0,2.0,6.0,0.0,0.0,0,8,2.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
230,40.0,10.0,2.0,6.0,0.0,0.0,0,3,4.0,1,0,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,999.0,0,0,0.0
231,36.0,1.0,1.0,7.0,1.0,1.0,1,7,4.0,8,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
232,40.0,1.0,2.0,4.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
233,35.0,2.0,2.0,2.0,0.0,0.0,0,5,3.0,2,1,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,1,0,0.0
234,40.0,10.0,2.0,0.0,0.0,0.0,1,7,3.0,15,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
235,28.0,2.0,1.0,3.0,1.0,0.0,0,4,4.0,3,0,0,-1.8,93.075,-47.1,1.406,5099.1,999.0,0,0,0.0
236,39.0,8.0,3.0,0.0,0.0,0.0,1,6,4.0,1,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0,0.0
237,22.0,2.0,1.0,0.0,1.0,0.0,0,7,2.0,3,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
238,40.0,10.0,2.0,7.0,0.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
239,40.0,1.0,1.0,7.0,1.0,0.0,1,6,3.0,2,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
240,31.0,2.0,1.0,0.0,1.0,0.0,0,7,2.0,4,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
241,37.0,10.0,1.0,0.0,0.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
242,49.0,10.0,2.0,0.0,0.0,0.0,0,5,4.0,1,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,999.0,2,0,0.0
243,40.0,1.0,2.0,4.0,1.0,0.0,0,11,4.0,1,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,5,0,0.0
244,31.0,8.0,2.0,4.0,1.0,0.0,1,6,2.0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
245,26.0,9.0,1.0,4.0,0.0,0.0,1,5,3.0,4,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
246,33.0,5.0,1.0,7.0,1.0,0.0,1,11,4.0,2,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
247,59.0,6.0,2.0,0.0,1.0,0.0,0,8,1.0,2,0,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0,0.0
248,24.0,8.0,1.0,4.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
249,30.0,2.0,1.0,7.0,0.0,0.0,0,3,5.0,1,0,0,-1.8,92.84299999999999,-50.0,1.531,5099.1,999.0,0,0,0.0
250,33.0,1.0,1.0,7.0,1.0,1.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0,0.0
251,47.0,2.0,3.0,0.0,0.0,0.0,0,5,4.0,8,2,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0.2,2,0,0.0
252,32.0,10.0,2.0,0.0,0.0,1.0,1,5,1.0,3,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
253,46.0,2.0,2.0,3.0,1.0,1.0,0,8,2.0,2,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
254,32.0,1.0,1.0,0.0,1.0,0.0,0,7,4.0,2,1,2,-1.7,94.215,-40.3,0.846,4991.6,0.5,1,0,0.0
255,42.0,5.0,2.0,0.0,0.0,1.0,0,8,2.0,3,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
256,26.0,1.0,1.0,4.0,0.0,0.0,1,6,2.0,3,0,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0,0.0
257,31.0,10.0,3.0,4.0,0.0,0.0,0,8,5.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
258,27.0,1.0,1.0,0.0,0.0,0.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
259,46.0,1.0,2.0,6.0,0.0,0.0,0,7,5.0,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
260,40.0,1.0,2.0,4.0,1.0,0.0,0,5,1.0,2,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
261,33.0,1.0,1.0,7.0,1.0,1.0,0,8,4.0,6,0,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0,0.0
262,41.0,2.0,2.0,3.0,1.0,0.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
263,25.0,10.0,3.0,0.0,1.0,0.0,0,7,3.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
264,41.0,2.0,2.0,3.0,1.0,0.0,0,4,5.0,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
265,40.0,1.0,2.0,7.0,1.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
266,40.0,1.0,2.0,4.0,0.0,1.0,1,5,2.0,4,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
267,37.0,2.0,2.0,3.0,1.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
268,49.0,5.0,2.0,7.0,1.0,0.0,0,4,4.0,3,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0,0.0
269,36.0,2.0,2.0,0.0,0.0,0.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
270,29.0,10.0,2.0,0.0,0.0,0.0,0,4,1.0,3,1,1,-1.8,93.749,-34.6,0.645,5008.7,999.0,1,0,0.0
271,40.0,8.0,2.0,0.0,1.0,0.0,1,6,2.0,2,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
272,37.0,2.0,2.0,6.0,1.0,0.0,0,4,1.0,4,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
273,54.0,5.0,2.0,7.0,0.0,0.0,1,5,3.0,1,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
274,34.0,1.0,1.0,3.0,0.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
275,55.0,1.0,2.0,4.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
276,43.0,5.0,2.0,7.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
277,50.0,5.0,2.0,7.0,1.0,0.0,0,10,5.0,2,0,0,-1.1,94.601,-49.5,0.9420000000000001,4963.6,999.0,0,0,0.0
278,40.0,1.0,2.0,4.0,0.0,0.0,0,4,1.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
279,36.0,1.0,2.0,7.0,1.0,0.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
280,19.0,9.0,1.0,0.0,1.0,0.0,0,5,1.0,5,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,999.0,0,0,0.0
281,33.0,5.0,2.0,0.0,0.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
282,46.0,10.0,2.0,0.0,1.0,0.0,0,8,5.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
283,49.0,11.0,1.0,0.0,0.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
284,54.0,2.0,2.0,7.0,1.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
285,43.0,1.0,3.0,7.0,1.0,0.0,0,5,2.0,5,1,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,1,0,0.0
286,49.0,3.0,2.0,7.0,0.0,1.0,0,4,1.0,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
287,36.0,8.0,2.0,0.0,1.0,1.0,1,7,4.0,17,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
288,38.0,5.0,1.0,0.0,1.0,0.0,0,11,4.0,2,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
289,57.0,8.0,2.0,0.0,1.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
290,41.0,1.0,1.0,7.0,1.0,1.0,1,7,4.0,5,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
291,35.0,5.0,2.0,7.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
292,32.0,1.0,2.0,7.0,1.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
293,44.0,7.0,2.0,3.0,0.0,0.0,0,5,2.0,2,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0,0.0
294,26.0,9.0,1.0,0.0,0.0,0.0,0,5,1.0,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0,0.0
295,55.0,2.0,3.0,2.0,1.0,0.0,0,11,4.0,3,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
296,43.0,3.0,2.0,2.0,0.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
297,35.0,1.0,1.0,0.0,1.0,1.0,0,8,4.0,1,0,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,999.0,0,0,0.0
298,43.0,3.0,2.0,6.0,0.0,0.0,0,11,2.0,1,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
299,27.0,1.0,2.0,7.0,0.0,0.0,0,6,1.0,1,1,1,-2.9,92.963,-40.8,1.266,5076.2,999.0,3,0,0.0
300,34.0,10.0,2.0,0.0,1.0,1.0,0,11,4.0,7,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
301,38.0,5.0,2.0,6.0,1.0,1.0,0,11,4.0,2,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
302,27.0,2.0,2.0,4.0,1.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
303,40.0,10.0,2.0,6.0,0.0,1.0,0,4,3.0,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
304,41.0,2.0,2.0,0.0,1.0,0.0,0,5,3.0,3,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
305,33.0,8.0,2.0,4.0,1.0,0.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0,0.0
306,72.0,6.0,3.0,7.0,0.0,0.0,0,8,2.0,1,0,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,999.0,0,0,0.0
307,38.0,2.0,1.0,0.0,1.0,0.0,1,6,1.0,1,0,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0,0.0
308,35.0,1.0,3.0,7.0,1.0,0.0,0,11,5.0,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
309,41.0,2.0,2.0,0.0,1.0,0.0,0,7,3.0,2,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
310,38.0,10.0,2.0,7.0,1.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0,0.0
311,57.0,6.0,2.0,0.0,0.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
312,53.0,2.0,2.0,1.0,0.0,0.0,1,6,2.0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
313,44.0,3.0,2.0,7.0,0.0,1.0,0,11,3.0,2,1,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,2,0,0.0
314,32.0,1.0,2.0,7.0,1.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
315,29.0,1.0,1.0,0.0,1.0,1.0,0,8,5.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
316,49.0,8.0,2.0,4.0,1.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
317,41.0,2.0,2.0,2.0,0.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0,0.0
318,31.0,2.0,1.0,3.0,1.0,0.0,0,5,2.0,8,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
319,38.0,10.0,3.0,0.0,1.0,0.0,0,7,4.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
320,40.0,1.0,2.0,7.0,1.0,0.0,0,4,5.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
321,31.0,10.0,2.0,4.0,1.0,0.0,1,7,5.0,1,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,999.0,0,0,0.0
322,40.0,2.0,1.0,3.0,1.0,0.0,1,6,1.0,3,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0,0.0
323,33.0,2.0,1.0,0.0,0.0,0.0,0,7,3.0,7,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
324,36.0,8.0,3.0,7.0,0.0,0.0,1,5,1.0,3,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,999.0,0,0,0.0
325,40.0,1.0,2.0,2.0,1.0,0.0,0,4,1.0,1,0,0,-1.8,93.075,-47.1,1.466,5099.1,999.0,0,0,0.0
326,31.0,8.0,1.0,4.0,1.0,1.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
327,43.0,8.0,3.0,4.0,0.0,0.0,0,7,3.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
328,40.0,10.0,2.0,3.0,1.0,1.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
329,41.0,2.0,2.0,0.0,0.0,1.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0,0.0
330,42.0,10.0,3.0,0.0,0.0,0.0,0,11,2.0,1,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
331,41.0,10.0,2.0,6.0,0.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
332,31.0,1.0,2.0,7.0,1.0,1.0,0,11,3.0,1,1,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
333,37.0,1.0,2.0,7.0,1.0,0.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
334,40.0,10.0,2.0,0.0,0.0,1.0,0,8,1.0,5,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
335,35.0,10.0,2.0,7.0,1.0,1.0,0,9,4.0,3,0,0,-3.4,92.37899999999999,-29.8,0.743,5017.5,999.0,0,0,0.0
336,43.0,1.0,3.0,4.0,1.0,0.0,0,5,4.0,2,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,5,0,0.0
337,41.0,2.0,2.0,3.0,1.0,0.0,0,5,4.0,1,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,0,0,0.0
338,53.0,10.0,2.0,6.0,1.0,0.0,0,11,4.0,1,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
339,48.0,1.0,1.0,4.0,1.0,0.0,0,8,1.0,5,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
340,31.0,2.0,2.0,3.0,0.0,0.0,1,6,1.0,2,0,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0,0.0
341,55.0,2.0,2.0,6.0,1.0,1.0,1,6,1.0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0,0.0
342,26.0,1.0,1.0,0.0,0.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
343,33.0,1.0,1.0,0.0,1.0,0.0,0,8,3.0,2,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
344,32.0,10.0,2.0,0.0,1.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
345,41.0,8.0,2.0,3.0,1.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
346,41.0,2.0,2.0,2.0,1.0,0.0,1,6,1.0,8,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0,0.0
347,39.0,10.0,2.0,0.0,0.0,1.0,1,5,1.0,3,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
348,42.0,10.0,3.0,6.0,1.0,0.0,0,8,2.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
349,28.0,1.0,1.0,0.0,0.0,0.0,0,10,3.0,2,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,999.0,0,0,0.0
350,46.0,4.0,2.0,0.0,1.0,0.0,0,8,4.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
351,44.0,5.0,1.0,7.0,1.0,0.0,0,11,2.0,2,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,4,0,0.0
352,33.0,1.0,1.0,7.0,0.0,1.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
353,55.0,2.0,2.0,1.0,1.0,1.0,0,4,4.0,4,0,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,0,0.0
354,43.0,2.0,2.0,1.0,0.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
355,43.0,3.0,2.0,0.0,0.0,0.0,1,5,3.0,1,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
356,43.0,10.0,3.0,6.0,1.0,0.0,1,6,1.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
357,31.0,1.0,1.0,7.0,1.0,0.0,0,11,5.0,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
358,33.0,5.0,1.0,7.0,1.0,0.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
359,58.0,7.0,2.0,7.0,0.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
